1,27.907689293872046,13.408320737743288,4.478313981551495,0.6758595104038602,25.380303410222545,24.5939294526943,1
1,26.870283569469475,12.949725030518108,3.2664034784773075,0.6491725584301152,24.305092379217886,24.43762903183304,1
1,28.198519820725966,13.591672625124414,3.767941207388901,0.6911764159495808,25.327244429414378,24.538944262330503,1
1,26.822311889674438,13.024981532718147,1.9804800969036152,0.662669546044563,24.76968199201698,24.308379266079562,1
1,28.197750681856146,13.349202845024747,4.661321459405903,0.6875869961642476,25.534963321332718,24.625514445760178,1
1,27.45139925475183,12.97754191763212,2.2535591276717577,0.6610134056033345,24.544586929160367,24.335046650130028,1
1,28.116373110709333,13.160328786585012,3.9825220981753104,0.6932085762334066,25.669795711515302,24.635784220892777,1
1,27.26828461678002,12.879910519761944,2.171516711088051,0.6571042934266804,24.760140187292215,24.412730358264202,1
1,27.59342309047173,13.323324681085118,4.39619422435896,0.6930246963441018,26.06145493306129,24.59754460959756,1
1,27.2714852396062,13.093426743710303,3.066769516521046,0.6635660874499418,24.61820549562129,24.47894405336524,1
1,27.979484055860308,13.589027146024776,4.477787934216029,0.6778755566594619,25.34782823913482,24.59965446370925,1
1,27.065614204416953,12.954843103429415,2.6998010970888853,0.6536820059404301,25.00318200230462,24.322705009666663,1
1,28.030697057000268,13.402888891035312,4.940573918053746,0.6901095696132777,25.329830017840152,24.591165505460715,1
1,26.97436292061131,12.99066754955927,3.0779062395743457,0.6605064264631565,25.227363068339695,24.38437627338711,1
1,27.89545576330099,13.35509559276828,3.964627726222851,0.6896908242299626,25.80273677246755,24.59353406573109,1
1,27.40851240966221,12.708811524890125,3.316173876260687,0.6398755286650873,24.82355233998161,24.417509833245894,1
1,27.618052895203448,13.159203390861398,3.883216105116175,0.6954980938752872,25.34038082000992,24.563450326738238,1
1,27.1295078412138,12.946034957930708,3.043952746916424,0.6412347219703388,24.703761396487284,24.491927906246385,1
1,28.186774656031595,13.561479295953722,3.403311349980752,0.6979320927431203,25.3860885176612,24.577133798040546,1
1,26.860442932357277,13.148824815290956,1.880677794753384,0.6541487781648274,24.487863396754737,24.341343255604773,1
1,27.768235289222705,13.28059503646287,4.995333223426211,0.6748859490355991,25.95941911064157,24.572150089075354,1
1,26.877754515208668,13.035255936422242,1.9166052078209346,0.6577513744804883,25.104192761944947,24.295217864775456,1
1,27.89949243915542,13.187765074776538,3.7438516409798024,0.6926530278740043,25.764421064703676,24.707500417482734,1
1,27.21022364181971,12.730570493746594,2.9437928594440583,0.6433638414783313,25.10137808032805,24.442134827090456,1
1,27.923038683301996,13.153086911617862,3.8711061149217634,0.6916450912784762,26.10075722778916,24.72192986085615,1
1,27.033610785092883,12.996224121423387,2.3854408910310316,0.6448907372630115,24.362328956362546,24.38144232242171,1
1,27.59711113695998,13.566525947545994,3.77386320294486,0.678980219622952,25.40438584539996,24.517203091709035,1
1,26.831647805860133,12.813970312044177,2.9978309277880815,0.6636705661941525,25.218900574215983,24.33555145726518,1
1,27.603991055573953,13.447842642796113,4.494154988021382,0.6685203268650253,26.290699299866333,24.55250115610098,1
1,26.96226917386307,13.131992436540285,3.1763903496829067,0.6491820800708101,25.046758531003398,24.412637286456288,1
1,27.791382061565134,13.290778994244288,3.4505411559717523,0.675678015855968,26.1136342185199,24.697129450076634,1
1,27.413449664157664,12.784513995381202,1.7494733397430773,0.6404419333473232,25.097002717159267,24.407191239317783,1
1,27.77220855820509,13.232173750597433,3.4109590253413047,0.6807269961716849,25.356654350986446,24.603844053436116,1
1,27.146200232725178,12.903983846072455,3.3173233372884288,0.6643000413329957,24.388505493671644,24.34041984964072,1
1,28.08295014952852,13.233754335190772,3.9156537768676416,0.6722662241683452,25.38125396358687,24.69569364316134,1
